Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2017-2018;3-й тур;Интер;СПАЛ;2;0;Матч завершен 10 сентября 2017;1хСтавка;1.20;7.40;16.00;2.96;1.40;Winline;1.21;6.49;12.00;2.69;1.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26.08.17;Рома;Интер;1;3;20.08.17;Интер;Фиорентина;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.08.17;СПАЛ;Удинезе;3;2;20.08.17;Лацио;СПАЛ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Интер;2;;2;2;0;0;6;1;0;0;9;6;6;6;6;СПАЛ;8;;2;1;1;0;3;2;6;4;4;4;4;3;3
2017-2018;3-й тур;Ювентус;Кьево;3;0;Матч завершен 9 сентября 2017;1хСтавка;1.25;6.20;14.50;2.31;1.68;Winline;1.21;5.92;14.00;2.20;1.65;0;0;0;0;0;0;Серия А 2016-2017;08.04.17;Ювентус;Кьево;2;0;Серия А 2016-2017;06.11.16;Кьево;Ювентус;1;2;Серия А 2015-2016;31.01.16;Кьево;Ювентус;0;4;Серия А 2015-2016;12.09.15;Ювентус;Кьево;1;1;Серия А 2014-2015;25.01.15;Ювентус;Кьево;2;0;26.08.17;Дженоа;Ювентус;2;4;19.08.17;Ювентус;Кальяри;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.08.17;Кьево;Лацио;1;2;20.08.17;Удинезе;Кьево;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ювентус;1;;2;2;0;0;7;2;0;0;0;6;6;6;6;Кьево;10;;2;1;0;1;3;3;4;4;4;3;3;1;1
2017-2018;2-й тур;Кьево;Лацио;1;2;Матч завершен 27 августа 2017;1хСтавка;4.08;3.54;2.00;1.96;1.94;Winline;3.95;3.42;1.98;1.83;1.99;0;0;0;0;0;0;Серия А 2016-2017;28.01.17;Лацио;Кьево;0;1;Серия А 2016-2017;11.09.16;Кьево;Лацио;1;1;Серия А 2015-2016;24.01.16;Лацио;Кьево;4;1;Серия А 2015-2016;30.08.15;Кьево;Лацио;4;0;Серия А 2014-2015;26.04.15;Лацио;Кьево;1;1;20.08.17;Удинезе;Кьево;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Лацио;СПАЛ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Кьево;7;;1;1;0;0;2;1;4;3;3;3;3;3;1;Лацио;10;;1;0;1;0;0;0;3;3;3;1;1;1;1
2017-2018;2-й тур;Кротоне;Верона;0;0;Матч завершен 27 августа 2017;1хСтавка;2.79;3.20;2.82;1.71;2.26;Winline;2.72;3.15;2.74;1.67;2.17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Кротоне;Милан;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.08.17;Верона;Наполи;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Кротоне;19;Вылет в Серию B;1;0;0;1;0;3;0;0;0;0;0;0;0;Верона;16;;1;0;0;1;1;3;1;0;0;0;0;0;0
2017-2018;2-й тур;Фиорентина;Сампдория;1;2;Матч завершен 27 августа 2017;1хСтавка;4.34;4.82;2.30;1.70;Winline;1.66;4.04;5.04;2.18;1.66;0;0;0;0;0;0;0;Серия А 2016-2017;09.04.17;Сампдория;Фиорентина;2;2;Серия А 2016-2017;06.11.16;Фиорентина;Сампдория;1;1;Серия А 2015-2016;03.04.16;Фиорентина;Сампдория;1;1;Серия А 2015-2016;08.11.15;Сампдория;Фиорентина;0;2;Серия А 2014-2015;04.04.15;Фиорентина;Сампдория;2;0;20.08.17;Интер;Фиорентина;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Сампдория;Беневенто;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Фиорентина;17;;1;0;0;1;0;3;0;0;0;0;0;0;0;Сампдория;8;;1;1;0;0;2;1;3;3;3;3;3;1;1
2017-2018;2-й тур;Милан;Кальяри;2;1;Матч завершен 27 августа 2017;1хСтавка;1.31;5.70;11.00;2.80;1.50;Winline;1.28;5.40;8.69;2.51;1.45;0;0;0;0;0;0;Серия А 2016-2017;28.05.17;Кальяри;Милан;2;1;Серия А 2016-2017;08.01.17;Милан;Кальяри;1;0;Серия А 2014-2015;21.03.15;Милан;Кальяри;3;1;Серия А 2014-2015;29.10.14;Кальяри;Милан;1;1;Серия А 2013-2014;26.01.14;Кальяри;Милан;1;2;20.08.17;Кротоне;Милан;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.08.17;Ювентус;Кальяри;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Милан;5;;1;1;0;0;3;0;6;4;4;3;3;3;3;Кальяри;18;Вылет в Серию B;1;0;0;1;0;3;0;0;0;0;0;0;0
2017-2018;2-й тур;Наполи;Аталанта;3;1;Матч завершен 27 августа 2017;1хСтавка;1.35;5.60;9.30;2.58;1.56;Winline;1.35;5.19;8.43;2.36;1.55;0;0;0;0;0;0;Серия А 2016-2017;25.02.17;Наполи;Аталанта;0;2;Серия А 2016-2017;02.10.16;Аталанта;Наполи;1;0;Серия А 2015-2016;02.05.16;Наполи;Аталанта;2;1;Серия А 2015-2016;20.12.15;Аталанта;Наполи;1;3;Серия А 2014-2015;22.03.15;Наполи;Аталанта;1;1;19.08.17;Верона;Наполи;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Аталанта;Рома;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Наполи;6;;1;1;0;0;3;1;4;4;3;3;3;3;3;Аталанта;15;;1;0;0;1;0;1;1;1;0;0;0;0;0
2017-2018;2-й тур;СПАЛ;Удинезе;3;2;Матч завершен 27 августа 2017;1хСтавка;2.52;3.32;3.03;1.80;2.12;Winline;2.45;3.19;3.04;1.74;2.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Лацио;СПАЛ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Удинезе;Кьево;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;СПАЛ;11;;1;0;1;0;0;0;3;3;1;1;1;1;0;Удинезе;14;;1;0;0;1;1;2;1;1;1;0;0;0;0
2017-2018;2-й тур;Торино;Сассуоло;3;0;Матч завершен 27 августа 2017;1хСтавка;1.68;4.14;5.30;2.54;1.58;Winline;1.62;4.19;4.99;2.40;1.53;0;0;0;0;0;0;Серия А 2016-2017;28.05.17;Торино;Сассуоло;5;3;Серия А 2016-2017;08.01.17;Сассуоло;Торино;0;0;Серия А 2015-2016;24.04.16;Торино;Сассуоло;1;3;Серия А 2015-2016;20.01.16;Сассуоло;Торино;1;1;Серия А 2014-2015;19.04.15;Сассуоло;Торино;1;1;20.08.17;Болонья;Торино;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Сассуоло;Дженоа;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Торино;9;;1;0;1;0;1;1;3;3;3;1;1;1;1;Сассуоло;10;;1;0;1;0;0;0;3;3;1;1;1;1;1
2017-2018;2-й тур;Рома;Интер;1;3;Матч завершен 26 августа 2017;1хСтавка;2.33;3.58;3.14;2.39;1.65;Winline;2.21;3.62;3.20;2.28; 1.64;0;0;0;0;0;0;Серия А 2016-2017;26.02.17;Интер;Рома;1;3;Серия А 2016-2017;02.10.16;Рома;Интер;2;1;Серия А 2015-2016;19.03.16;Рома;Интер;1;1;Серия А 2015-2016;31.10.15;Интер;Рома;1;0;Серия А 2014-2015;25.04.15;Интер;Рома;2;1;20.08.17;Аталанта;Рома;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Интер;Фиорентина;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Рома;8;;1;1;0;0;1;0;3;3;3;3;1;1;1;Интер;4;;1;1;0;0;3;0;6;4;3;3;3;3;3
2017-2018;2-й тур;Беневенто;Болонья;0;1;Матч завершен 26 августа 2017;1хСтавка;2.69;3.24;2.90;1.79;2.14;Winline;2.57;3.21;2.86;1.74;2.10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Сампдория;Беневенто;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;20.08.17;Болонья;Торино;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Беневенто;14;;1;0;0;1;1;2;1;1;1;0;0;0;0;Болонья;9;;1;0;1;0;1;1;3;3;1;1;1;1;1
2017-2018;2-й тур;Дженоа;Ювентус;2;4;Матч завершен 26 августа 2017;1хСтавка;8.80;4.46;1.45;1.93;1.97;Winline;7.68;4.34;1.40;1.86;1.95;0;0;0;0;0;0;Серия А 2016-2017;23.04.17;Ювентус;Дженоа;4;0;Серия А 2016-2017;27.11.16;Дженоа;Ювентус;3;1;Серия А 2015-2016;03.02.16;Ювентус;Дженоа;1;0;Серия А 2015-2016;20.09.15;Дженоа;Ювентус;0;2;Серия А 2014-2015;22.03.15;Ювентус;Дженоа;1;0;20.08.17;Сассуоло;Дженоа;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19.08.17;Ювентус;Кальяри;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Дженоа;12;;1;0;1;0;0;0;1;1;1;1;1;0;0;Ювентус;2;;1;1;0;0;3;0;0;0;3;3;3;3;3
2017-2018;1-й тур;Болонья;Торино;1;1;Матч завершен 20 августа 2017;1хСтавка;3.42;3.44;2.33;1.98;1.96;Winline;3.19;3.33;2.29;1.86;1.95;0;0;0;0;0;0;Серия А 2016-2017;22.01.17;Болонья;Торино;2;0;Серия А 2016-2017;28.08.16;Торино;Болонья;5;1;Серия А 2015-2016;16.04.16;Болонья;Торино;0;1;Серия А 2015-2016;28.11.15;Торино;Болонья;2;0;Серия А 2013-2014;09.02.14;Торино;Болонья;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Болонья;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;Торино;15;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Кротоне;Милан;0;3;Матч завершен 20 августа 2017;1хСтавка;7.40;4.50;1.95;1.99;Winline;6.73;4.26;1.50;1.89;1.92;0;0;0;0;0;0;0;Серия А 2016-2017;30.04.17;Кротоне;Милан;1;1;Серия А 2016-2017;04.12.16;Милан;Кротоне;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Кротоне;6;;0;0;0;0;0;0;3;0;0;0;0;0;0;Милан;12;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Удинезе;Кьево;1;2;Матч завершен 20 августа 2017;1хСтавка;2.09;3.40;4.16;2.31;Winline;1.99;3.31;4.05;1.65;2.25;0;0;0;0;0;0;0;Серия А 2016-2017;05.02.17;Кьево;Удинезе;0;0;Серия А 2016-2017;18.09.16;Удинезе;Кьево;1;2;Серия А 2015-2016;17.04.16;Удинезе;Кьево;0;0;Серия А 2015-2016;29.11.15;Кьево;Удинезе;2;3;Серия А 2014-2015;19.04.15;Кьево;Удинезе;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Удинезе;16;;0;0;0;0;0;0;0;0;0;0;0;0;0;Кьево;10;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Интер;Фиорентина;3;0;Матч завершен 20 августа 2017;1хСтавка;1.50;4.70;7.50;1.70;Winline;1.51;4.40;6.21;2.20;1.68;0;0;0;0;0;0;0;Серия А 2016-2017;22.04.17;Фиорентина;Интер;5;4;Серия А 2016-2017;28.11.16;Интер;Фиорентина;4;2;Серия А 2015-2016;14.02.16;Фиорентина;Интер;2;1;Серия А 2015-2016;27.09.15;Интер;Фиорентина;1;4;Серия А 2014-2015;01.03.15;Интер;Фиорентина;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Интер;9;;0;0;0;0;0;0;0;0;0;0;0;0;0;Фиорентина;4;;0;0;0;0;0;0;3;3;3;0;0;0;0
2017-2018;1-й тур;Сассуоло;Дженоа;0;0;Матч завершен 20 августа 2017;1хСтавка;3.66;4.30;2.02;1.92;Winline;1.90;3.53;4.17;1.91;1.90;0;0;0;0;0;0;0;Серия А 2016-2017;05.02.17;Дженоа;Сассуоло;0;1;Серия А 2016-2017;18.09.16;Сассуоло;Дженоа;2;0;Серия А 2015-2016;09.04.16;Сассуоло;Дженоа;0;1;Серия А 2015-2016;22.11.15;Дженоа;Сассуоло;2;1;Серия А 2014-2015;31.05.15;Сассуоло;Дженоа;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Сассуоло;14;;0;0;0;0;0;0;0;0;0;0;0;0;0;Дженоа;8;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Лацио;СПАЛ;0;0;Матч завершен 20 августа 2017;1хСтавка;1.30;11.50;1.58;Winline;1.27;5.88;10.00;2.44;1.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Лацио;11;;0;0;0;0;0;0;0;0;0;0;0;0;0;СПАЛ;5;;0;0;0;0;0;0;3;3;0;0;0;0;0
2017-2018;1-й тур;Сампдория;Беневенто;2;1;Матч завершен 20 августа 2017;1хСтавка;1.64;4.20;6.10;2.11;1.85;Winline;1.62;3.96;5.57;2.03;1.79;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Сампдория;13;;0;0;0;0;0;0;0;0;0;0;0;0;0;Беневенто;17;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Аталанта;Рома;0;1;Матч завершен 20 августа 2017;1хСтавка;3.44;2.55;2.16;Winline;2.84;3.43;2.46;2.08;1.75;0;0;0;0;0;0;0;0;Серия А 2016-2017;15.04.17;Рома;Аталанта;1;1;Серия А 2016-2017;20.11.16;Аталанта;Рома;2;1;Серия А 2015-2016;17.04.16;Аталанта;Рома;3;3;Серия А 2015-2016;29.11.15;Рома;Аталанта;0;2;Серия А 2014-2015;19.04.15;Рома;Аталанта;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Аталанта;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;Рома;13;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Верона;Наполи;1;3;Матч завершен 19 августа 2017;1хСтавка;8.30;5.20;2.44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2015-2016;10.04.16;Наполи;Верона;3;0;Серия А 2015-2016;22.11.15;Верона;Наполи;0;2;Серия А 2014-2015;15.03.15;Верона;Наполи;2;0;Серия А 2014-2015;26.10.14;Наполи;Верона;6;2;Серия А 2013-2014;18.05.14;Наполи;Верона;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Верона;7;;0;0;0;0;0;0;0;0;0;0;0;0;0;Наполи;13;;0;0;0;0;0;0;0;0;0;0;0;0;0
2017-2018;1-й тур;Ювентус;Кальяри;3;0;Матч завершен 19 августа 2017;1хСтавка;1.18;8.80;20.00;1.49;0;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2016-2017;12.02.17;Кальяри;Ювентус;0;2;Серия А 2016-2017;21.09.16;Ювентус;Кальяри;4;0;Серия А 2014-2015;09.05.15;Ювентус;Кальяри;1;1;Серия А 2014-2015;18.12.14;Кальяри;Ювентус;1;3;Серия А 2013-2014;18.05.14;Ювентус;Кальяри;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;Ювентус;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;Кальяри;2;;0;0;0;0;0;0;0;0;0;0;0;0;0
2016-2017;38-й тур;Кротоне;Лацио;3;1;Матч завершен 28 мая 2017;Неизвестно;2,96;4,00;2,43;2,43;1,64;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2016-2017;08.01.17;Лацио;Кротоне;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.05.17;Ювентус;Кротоне;3;0;14.05.17;Кротоне;Удинезе;1;0;07.05.17;Пескара;Кротоне;0;1;30.04.17;Кротоне;Милан;1;1;23.04.17;Сампдория;Кротоне;1;2;15.04.17;Торино;Кротоне;1;1;09.04.17;Кротоне;Интер;2;1;21.05.17;Лацио;Интер;1;3;13.05.17;Фиорентина;Лацио;3;2;07.05.17;Лацио;Сампдория;7;3;30.04.17;Рома;Лацио;1;3;23.04.17;Лацио;Палермо;6;2;15.04.17;Дженоа;Лацио;2;2;09.04.17;Лацио;Наполи;0;3;Кротоне;18;;37;8;7;22;31;57;41;36;32;31;23;17;0;Лацио;5;;37;21;7;9;73;48;87;86;72;70;63;59;59
2016-2017;38-й тур;Торино;Сассуоло;5;3;Матч завершен 28 мая 2017;Неизвестно;1,90;4,24;4,20;3,82;1,32;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2016-2017;08.01.17;Сассуоло;Торино;0;0;Серия А 2015-2016;24.04.16;Торино;Сассуоло;1;3;Серия А 2015-2016;20.01.16;Сассуоло;Торино;1;1;Серия А 2014-2015;19.04.15;Сассуоло;Торино;1;1;Серия А 2014-2015;23.11.14;Торино;Сассуоло;0;1;21.05.17;Дженоа;Торино;2;1;14.05.17;Торино;Наполи;0;5;06.05.17;Ювентус;Торино;1;1;29.04.17;Торино;Сампдория;1;1;23.04.17;Кьево;Торино;1;3;15.04.17;Торино;Кротоне;1;1;09.04.17;Кальяри;Торино;2;3;21.05.17;Сассуоло;Кальяри;6;2;14.05.17;Интер;Сассуоло;1;2;07.05.17;Сассуоло;Фиорентина;2;2;30.04.17;Эмполи;Сассуоло;1;3;23.04.17;Сассуоло;Наполи;2;2;15.04.17;Сассуоло;Сампдория;2;1;08.04.17;Аталанта;Сассуоло;1;1;Торино;9;;37;12;14;11;66;63;63;59;59;50;48;47;46;Сассуоло;12;;37;13;7;17;55;58;50;48;47;46;45;43;41
2016-2017;38-й тур;Интер;Удинезе;5;2;Матч завершен 28 мая 2017;Неизвестно;1,43;5,27;7,90;3,28;1,40;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2016-2017;08.01.17;Удинезе;Интер;1;2;Серия А 2015-2016;23.04.16;Интер;Удинезе;3;1;Серия А 2015-2016;12.12.15;Удинезе;Интер;0;4;Серия А 2014-2015;28.04.15;Удинезе;Интер;1;2;Серия А 2014-2015;07.12.14;Интер;Удинезе;1;2;21.05.17;Лацио;Интер;1;3;14.05.17;Интер;Сассуоло;1;2;07.05.17;Дженоа;Интер;1;0;30.04.17;Интер;Наполи;0;1;22.04.17;Фиорентина;Интер;5;4;15.04.17;Интер;Милан;2;2;09.04.17;Кротоне;Интер;2;1;21.05.17;Удинезе;Сампдория;1;1;14.05.17;Кротоне;Удинезе;1;0;07.05.17;Удинезе;Аталанта;1;1;30.04.17;Болонья;Удинезе;4;0;23.04.17;Удинезе;Кальяри;2;1;15.04.17;Наполи;Удинезе;3;0;09.04.17;Удинезе;Дженоа;3;0;Интер;7;;37;18;5;14;67;47;72;70;63;59;59;50;48;Удинезе;13;;37;12;9;16;45;51;48;47;46;45;43;41;36
2016-2017;38-й тур;Палермо;Эмполи;2;1;Матч завершен 28 мая 2017;Неизвестно;5,85;4,44;1,60;2,26;1,75;0;0;0;0;0;0;0;0;0;0;0;0;Серия А 2016-2017;07.01.17;Эмполи;Палермо;1;0;Серия А 2015-2016;19.03.16;Эмполи;Палермо;0;0;Серия А 2015-2016;02.11.15;Палермо;Эмполи;0;1;Серия А 2014-2015;01.03.15;Палермо;Эмполи;0;0;Серия А 2014-2015;05.10.14;Эмполи;Палермо;3;0;22.05.17;Пескара;Палермо;2;0;14.05.17;Палермо;Дженоа;1;0;07.05.17;Кьево;Палермо;1;1;30.04.17;Палермо;Фиорентина;2;0;23.04.17;Лацио;Палермо;6;2;15.04.17;Палермо;Болонья;0;0;09.04.17;Милан;Палермо;4;0;21.05.17;Эмполи;Аталанта;0;1;14.05.17;Кальяри;Эмполи;3;2;07.05.17;Эмполи;Болонья;3;1;30.04.17;Эмполи;Сассуоло;1;3;23.04.17;Милан;Эмполи;1;2;15.04.17;Фиорентина;Эмполи;1;2;08.04.17;Эмполи;Пескара;1;1;Палермо;19;;37;5;8;24;31;76;36;32;31;23;17;0;0;Эмполи;17;;37;8;8;21;28;59;43;41;36;32;31;23;17
