Сезон;Тур;Хозяева;Гости;Голы хозяев;Голы гостей;Дата матча;1хСтавка;1_а;Х_а;2_а;ТМ 2.5_а;ТБ 2.5_а;Winline;1_б;Х_б;2_б;ТМ 2.5_б;ТБ 2.5_б;Fonbet;1_в;Х_в;2_в;ТМ 2.5_в;ТБ 2.5_в;Турнир_1;Дата матча_1;Хозяева_1;Гости_1;Голы хозяев_1;Голы гостей_1;Турнир_2;Дата матча_2;Хозяева_2;Гости_2;Голы хозяев_2;Голы гостей_2;Турнир_3;Дата матча_3;Хозяева_3;Гости_3;Голы хозяев_3;Голы гостей_3;Турнир_4;Дата матча_4;Хозяева_4;Гости_4;Голы хозяев_4;Голы гостей_4;Турнир_5;Дата матча_5;Хозяева_5;Гости_5;Голы хозяев_5;Голы гостей_5;Дата матча_6;Хозяева_6;Гости_6;Голы хозяев_6;Голы гостей_6;Дата матча_7;Хозяева_7;Гости_7;Голы хозяев_7;Голы гостей_7;Дата матча_8;Хозяева_8;Гости_8;Голы хозяев_8;Голы гостей_8;Дата матча_9;Хозяева_9;Гости_9;Голы хозяев_9;Голы гостей_9;Дата матча_10;Хозяева_10;Гости_10;Голы хозяев_10;Голы гостей_10;Дата матча_11;Хозяева_11;Гости_11;Голы хозяев_11;Голы гостей_11;Дата матча_12;Хозяева_12;Гости_12;Голы хозяев_12;Голы гостей_12;Дата матча_13;Хозяева_13;Гости_13;Голы хозяев_13;Голы гостей_13;Дата матча_14;Хозяева_14;Гости_14;Голы хозяев_14;Голы гостей_14;Дата матча_15;Хозяева_15;Гости_15;Голы хозяев_15;Голы гостей_15;Дата матча_16;Хозяева_16;Гости_16;Голы хозяев_16;Голы гостей_16;Дата матча_17;Хозяева_17;Гости_17;Голы хозяев_17;Голы гостей_17;Дата матча_18;Хозяева_18;Гости_18;Голы хозяев_18;Голы гостей_18;Дата матча_19;Хозяева_19;Гости_19;Голы хозяев_19;Голы гостей_19;Название команды_1;Позиция_1;Перспектива_1;Игры_1;Победы_1;Ничьи_1;Поражения_1;Забитые голы_1;Пропущенные голы_1;очки +3 позиции_1;очки +2 позиции_1;очки +1 позиции_1;очки_1;очки -1 позиции_1;очки -2 позиции_1;очки -3 позиции_1;Название команды_2;Позиция_2;Перспектива_2;Игры_2;Победы_2;Ничьи_2;Поражения_2;Забитые голы_2;Пропущенные голы_2;очки +3 позиции_2;очки +2 позиции_2;очки +1 позиции_2;очки_2;очки -1 позиции_2;очки -2 позиции_2;очки -3 позиции_2
2015-2016;16-й тур;Нант;Лион;0;0;Матч завершен 1 декабря 2015;Неизвестно;3,64;3,38;2,38;1,71;2,35;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;22.02.15;Лион;Нант;1;0;Лига 1 2014-2015;28.09.14;Нант;Лион;1;1;Лига 1 2013-2014;09.02.14;Нант;Лион;1;2;Лига 1 2013-2014;22.09.13;Лион;Нант;3;1;Лига 1 2008-2009;12.05.09;Лион;Нант;3;0;28.11.15;Нант;Бастия;0;0;21.11.15;Монако;Нант;1;0;07.11.15;Монпелье;Нант;2;1;04.11.15;Ницца;Нант;1;2;01.11.15;Нант;Марсель;0;1;23.10.15;Кан;Нант;0;2;17.10.15;Нант;Труа;3;0;27.11.15;Лион;Монпелье;2;4;20.11.15;Ницца;Лион;3;0;08.11.15;Лион;Сент-Этьен;3;0;31.10.15;Труа;Лион;0;1;23.10.15;Лион;Тулуза;3;0;16.10.15;Монако;Лион;1;1;03.10.15;Лион;Реймс;1;0;Нант;10;;15;6;2;7;12;15;24;22;22;20;19;19;18;Лион;5;;15;7;4;4;21;14;28;27;25;25;25;24;22
2015-2016;16-й тур;Лорьян;Ницца;0;0;Матч завершен 1 декабря 2015;Неизвестно;2,18;3,65;4,33;2,00;1,94;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;10.01.15;Ницца;Лорьян;3;1;Лига 1 2014-2015;16.08.14;Лорьян;Ницца;0;0;Лига 1 2013-2014;12.04.14;Ницца;Лорьян;1;2;Лига 1 2013-2014;30.11.13;Лорьян;Ницца;3;0;Лига 1 2012-2013;09.02.13;Ницца;Лорьян;1;1;28.11.15;Газелек;Лорьян;1;1;21.11.15;Лорьян;ПСЖ;1;2;07.11.15;Лорьян;Труа;4;1;31.10.15;Генгам;Лорьян;2;2;24.10.15;Лорьян;Ренн;1;1;18.10.15;Марсель;Лорьян;1;1;04.10.15;Лорьян;Бордо;3;2;28.11.15;Тулуза;Ницца;2;0;20.11.15;Ницца;Лион;3;0;08.11.15;Марсель;Ницца;0;1;04.11.15;Ницца;Нант;1;2;01.11.15;Ницца;Лилль;0;0;24.10.15;Газелек;Ницца;3;1;18.10.15;Ренн;Ницца;1;4;Лорьян;9;;15;5;6;4;24;21;24;24;22;21;20;19;19;Ницца;6;;15;7;3;5;30;19;26;25;25;24;24;22;21
2015-2016;16-й тур;Анже;ПСЖ;0;0;Матч завершен 1 декабря 2015;Неизвестно;12,50;5,30;1,40;1,79;2,18;0;0;0;0;0;0;0;0;0;0;0;0;Кубок Франции 2010-2011;20.04.11;Анже;ПСЖ;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28.11.15;Анже;Лилль;2;0;22.11.15;Кан;Анже;0;0;06.11.15;Анже;Ренн;0;2;01.11.15;Монако;Анже;1;0;24.10.15;Анже;Генгам;0;0;17.10.15;Тулуза;Анже;1;2;03.10.15;Анже;Бастия;1;0;28.11.15;ПСЖ;Труа;4;1;21.11.15;Лорьян;ПСЖ;1;2;07.11.15;ПСЖ;Тулуза;5;0;30.10.15;Ренн;ПСЖ;0;1;25.10.15;ПСЖ;Сент-Этьен;4;1;17.10.15;Бастия;ПСЖ;0;2;04.10.15;ПСЖ;Марсель;2;1;Анже;3;;15;7;5;3;14;9;5;41;28;26;25;25;24;ПСЖ;1;;15;13;2;0;37;8;0;0;5;41;28;26;25
2015-2016;15-й тур;Марсель;Монако;3;3;Матч завершен 29 ноября 2015;Неизвестно;2,07;3,56;4,85;1,82;2,17;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;10.05.15;Марсель;Монако;2;1;Лига 1 2014-2015;14.12.14;Монако;Марсель;1;0;Лига 1 2013-2014;26.01.14;Монако;Марсель;2;0;Лига 1 2013-2014;01.09.13;Марсель;Монако;1;2;Лига 1 2010-2011;30.01.11;Монако;Марсель;0;0;22.11.15;Сент-Этьен;Марсель;0;2;08.11.15;Марсель;Ницца;0;1;01.11.15;Нант;Марсель;0;1;25.10.15;Лилль;Марсель;1;2;18.10.15;Марсель;Лорьян;1;1;04.10.15;ПСЖ;Марсель;2;1;27.09.15;Марсель;Анже;1;2;21.11.15;Монако;Нант;1;0;08.11.15;Бордо;Монако;3;1;01.11.15;Монако;Анже;1;0;25.10.15;Реймс;Монако;0;1;16.10.15;Монако;Лион;1;1;04.10.15;Монако;Ренн;1;1;27.09.15;Генгам;Монако;3;3;Марсель;12;;14;5;3;6;20;14;21;20;19;18;18;18;16;Монако;7;;14;6;5;3;18;18;25;25;24;23;22;21;20
2015-2016;15-й тур;Бордо;Кан;1;4;Матч завершен 29 ноября 2015;Неизвестно;2,05;3,58;4,40;1,82;2,14;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;07.03.15;Кан;Бордо;1;2;Лига 1 2014-2015;19.10.14;Бордо;Кан;1;1;Лига 1 2011-2012;08.04.12;Кан;Бордо;1;0;Лига 1 2011-2012;26.11.11;Бордо;Кан;2;0;Лига 1 2010-2011;12.02.11;Бордо;Кан;1;2;22.11.15;Ренн;Бордо;2;2;08.11.15;Бордо;Монако;3;1;31.10.15;Газелек;Бордо;2;0;25.10.15;Бордо;Труа;1;0;18.10.15;Бордо;Монпелье;0;0;04.10.15;Лорьян;Бордо;3;2;26.09.15;Бордо;Лион;3;1;22.11.15;Кан;Анже;0;0;07.11.15;Кан;Генгам;2;1;31.10.15;Бастия;Кан;1;0;23.10.15;Кан;Нант;0;2;17.10.15;Реймс;Кан;0;1;04.10.15;Кан;Сент-Этьен;1;0;26.09.15;Кан;Газелек;2;0;Бордо;14;;14;4;6;4;19;21;19;18;18;18;16;16;15;Кан;5;;14;8;1;5;14;14;26;25;25;25;24;23;22
2015-2016;15-й тур;Сент-Этьен;Генгам;3;0;Матч завершен 29 ноября 2015;Неизвестно;2,00;3,50;4,65;1,74;2,28;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;23.05.15;Сент-Этьен;Генгам;2;1;Лига 1 2014-2015;09.08.14;Генгам;Сент-Этьен;0;2;Лига 1 2013-2014;11.01.14;Генгам;Сент-Этьен;0;0;Лига 1 2013-2014;17.08.13;Сент-Этьен;Генгам;1;0;0;0;0;0;0;0;22.11.15;Сент-Этьен;Марсель;0;2;08.11.15;Лион;Сент-Этьен;3;0;31.10.15;Сент-Этьен;Реймс;3;0;25.10.15;ПСЖ;Сент-Этьен;4;1;17.10.15;Сент-Этьен;Газелек;2;0;04.10.15;Кан;Сент-Этьен;1;0;27.09.15;Сент-Этьен;Ницца;1;4;21.11.15;Генгам;Тулуза;2;0;07.11.15;Кан;Генгам;2;1;31.10.15;Генгам;Лорьян;2;2;24.10.15;Анже;Генгам;0;0;17.10.15;Генгам;Лилль;1;1;03.10.15;Труа;Генгам;0;1;27.09.15;Генгам;Монако;3;3;Сент-Этьен;8;;14;7;1;6;17;19;24;23;22;22;21;20;19;Генгам;11;;14;5;4;5;15;17;22;21;20;19;18;18;18
2015-2016;15-й тур;Анже;Лилль;2;0;Матч завершен 28 ноября 2015;Неизвестно;3,02;2,92;3,04;1,53;3,30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.11.15;Кан;Анже;0;0;06.11.15;Анже;Ренн;0;2;01.11.15;Монако;Анже;1;0;24.10.15;Анже;Генгам;0;0;17.10.15;Тулуза;Анже;1;2;03.10.15;Анже;Бастия;1;0;27.09.15;Марсель;Анже;1;2;21.11.15;Труа;Лилль;1;1;07.11.15;Лилль;Бастия;1;1;01.11.15;Ницца;Лилль;0;0;25.10.15;Лилль;Марсель;1;2;17.10.15;Генгам;Лилль;1;1;02.10.15;Лилль;Монпелье;2;0;29.09.15;Лилль;Нант;0;1;Анже;5;;14;6;5;3;12;9;25;25;24;23;23;22;21;Лилль;17;;14;2;8;4;8;9;18;15;15;14;14;0;0
2015-2016;15-й тур;Тулуза;Ницца;2;0;Матч завершен 28 ноября 2015;Неизвестно;2,66;3,48;2,95;1,99;1,95;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;23.05.15;Тулуза;Ницца;2;3;Лига 1 2014-2015;09.08.14;Ницца;Тулуза;3;2;Лига 1 2013-2014;01.03.14;Ницца;Тулуза;0;2;Лига 1 2013-2014;05.10.13;Тулуза;Ницца;1;0;Лига 1 2012-2013;06.04.13;Тулуза;Ницца;3;4;21.11.15;Генгам;Тулуза;2;0;07.11.15;ПСЖ;Тулуза;5;0;31.10.15;Тулуза;Монпелье;1;1;23.10.15;Лион;Тулуза;3;0;17.10.15;Тулуза;Анже;1;2;03.10.15;Газелек;Тулуза;2;2;26.09.15;Бастия;Тулуза;3;0;20.11.15;Ницца;Лион;3;0;08.11.15;Марсель;Ницца;0;1;04.11.15;Ницца;Нант;1;2;01.11.15;Ницца;Лилль;0;0;24.10.15;Газелек;Ницца;3;1;18.10.15;Ренн;Ницца;1;4;27.09.15;Сент-Этьен;Ницца;1;4;Тулуза;19;;14;1;6;7;12;28;0;0;0;9;5;0;0;Ницца;4;;14;7;3;4;30;17;41;25;25;24;23;23;22
2015-2016;15-й тур;Реймс;Ренн;2;2;Матч завершен 28 ноября 2015;Неизвестно;3,04;3,20;2,82;1,57;2,63;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;16.05.15;Реймс;Ренн;1;0;Лига 1 2014-2015;20.12.14;Ренн;Реймс;1;3;Лига 1 2013-2014;17.05.14;Реймс;Ренн;1;3;Лига 1 2013-2014;10.08.13;Ренн;Реймс;2;1;Лига 1 2012-2013;16.03.13;Реймс;Ренн;1;0;21.11.15;Монпелье;Реймс;3;1;07.11.15;Реймс;Газелек;1;2;31.10.15;Сент-Этьен;Реймс;3;0;25.10.15;Реймс;Монако;0;1;17.10.15;Реймс;Кан;0;1;03.10.15;Лион;Реймс;1;0;25.09.15;Реймс;Лилль;1;0;22.11.15;Ренн;Бордо;2;2;06.11.15;Анже;Ренн;0;2;30.10.15;Ренн;ПСЖ;0;1;24.10.15;Лорьян;Ренн;1;1;18.10.15;Ренн;Ницца;1;4;04.10.15;Монако;Ренн;1;1;26.09.15;Ренн;Труа;1;1;Реймс;15;;14;4;3;7;13;17;18;18;18;15;15;14;14;Ренн;8;;14;5;6;3;19;16;23;23;22;21;20;19;19
2015-2016;15-й тур;Нант;Бастия;0;0;Матч завершен 28 ноября 2015;Неизвестно;2,00;3,25;5,30;1,55;2,75;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;14.02.15;Нант;Бастия;0;2;Лига 1 2014-2015;24.09.14;Бастия;Нант;0;0;Лига 1 2013-2014;17.05.14;Бастия;Нант;0;0;Лига 1 2013-2014;10.08.13;Нант;Бастия;0;0;Лига 1 2004-2005;12.01.05;Бастия;Нант;0;0;21.11.15;Монако;Нант;1;0;07.11.15;Монпелье;Нант;2;1;04.11.15;Ницца;Нант;1;2;01.11.15;Нант;Марсель;0;1;23.10.15;Кан;Нант;0;2;17.10.15;Нант;Труа;3;0;29.09.15;Лилль;Нант;0;1;22.11.15;Бастия;Газелек;1;2;07.11.15;Лилль;Бастия;1;1;31.10.15;Бастия;Кан;1;0;24.10.15;Монпелье;Бастия;2;0;17.10.15;Бастия;ПСЖ;0;2;03.10.15;Анже;Бастия;1;0;26.09.15;Бастия;Тулуза;3;0;Нант;11;;14;6;1;7;12;15;21;20;19;19;18;18;18;Бастия;18;;14;4;2;8;15;21;15;15;14;14;0;0;0
2015-2016;15-й тур;Газелек;Лорьян;1;1;Матч завершен 28 ноября 2015;Неизвестно;2,82;3,22;2,89;1,75;2,26;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.11.15;Бастия;Газелек;1;2;07.11.15;Реймс;Газелек;1;2;31.10.15;Газелек;Бордо;2;0;24.10.15;Газелек;Ницца;3;1;17.10.15;Сент-Этьен;Газелек;2;0;03.10.15;Газелек;Тулуза;2;2;26.09.15;Кан;Газелек;2;0;21.11.15;Лорьян;ПСЖ;1;2;07.11.15;Лорьян;Труа;4;1;31.10.15;Генгам;Лорьян;2;2;24.10.15;Лорьян;Ренн;1;1;18.10.15;Марсель;Лорьян;1;1;04.10.15;Лорьян;Бордо;3;2;27.09.15;Монпелье;Лорьян;2;1;Газелек;16;;14;4;3;7;13;18;18;18;15;15;14;14;0;Лорьян;9;;14;5;5;4;23;20;23;22;21;20;19;19;18
2015-2016;15-й тур;ПСЖ;Труа;4;1;Матч завершен 28 ноября 2015;Неизвестно;1,09;14,00;46,00;3,75;1,30;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2012-2013;13.04.13;Труа;ПСЖ;0;1;Лига 1 2012-2013;24.11.12;ПСЖ;Труа;4;0;Лига 1 2006-2007;19.05.07;ПСЖ;Труа;2;1;Лига 1 2006-2007;23.12.06;Труа;ПСЖ;1;1;Лига 1 2005-2006;15.01.06;ПСЖ;Труа;2;1;21.11.15;Лорьян;ПСЖ;1;2;07.11.15;ПСЖ;Тулуза;5;0;30.10.15;Ренн;ПСЖ;0;1;25.10.15;ПСЖ;Сент-Этьен;4;1;17.10.15;Бастия;ПСЖ;0;2;04.10.15;ПСЖ;Марсель;2;1;26.09.15;Нант;ПСЖ;1;4;21.11.15;Труа;Лилль;1;1;07.11.15;Лорьян;Труа;4;1;31.10.15;Труа;Лион;0;1;25.10.15;Бордо;Труа;1;0;17.10.15;Нант;Труа;3;0;03.10.15;Труа;Генгам;0;1;26.09.15;Ренн;Труа;1;1;ПСЖ;1;;14;12;2;0;33;7;0;9;5;38;25;25;24;Труа;20;;14;0;5;9;7;26;0;0;9;5;0;0;0
2015-2016;15-й тур;Лион;Монпелье;2;4;Матч завершен 27 ноября 2015;Неизвестно;1,58;4,20;7,20;1,95;2,08;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;08.03.15;Монпелье;Лион;1;5;Лига 1 2014-2015;19.10.14;Лион;Монпелье;5;1;Лига 1 2013-2014;02.03.14;Лион;Монпелье;0;0;Лига 1 2013-2014;06.10.13;Монпелье;Лион;5;1;Лига 1 2012-2013;19.04.13;Монпелье;Лион;1;2;20.11.15;Ницца;Лион;3;0;08.11.15;Лион;Сент-Этьен;3;0;31.10.15;Труа;Лион;0;1;23.10.15;Лион;Тулуза;3;0;16.10.15;Монако;Лион;1;1;03.10.15;Лион;Реймс;1;0;26.09.15;Бордо;Лион;3;1;21.11.15;Монпелье;Реймс;3;1;07.11.15;Монпелье;Нант;2;1;31.10.15;Тулуза;Монпелье;1;1;24.10.15;Монпелье;Бастия;2;0;18.10.15;Бордо;Монпелье;0;0;02.10.15;Лилль;Монпелье;2;0;27.09.15;Монпелье;Лорьян;2;1;Лион;2;;14;7;4;3;19;10;9;5;38;25;25;24;23;Монпелье;14;;14;4;3;7;14;17;19;18;18;15;15;15;14
2015-2016;14-й тур;Сент-Этьен;Марсель;0;2;Матч завершен 22 ноября 2015;Неизвестно;2,62;3,35;3,10;1,88;2,11;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;22.02.15;Сент-Этьен;Марсель;2;2;Лига 1 2014-2015;28.09.14;Марсель;Сент-Этьен;2;1;Лига 1 2013-2014;16.02.14;Сент-Этьен;Марсель;1;1;Лига 1 2013-2014;24.09.13;Марсель;Сент-Этьен;2;1;Лига 1 2012-2013;18.05.13;Сент-Этьен;Марсель;2;0;08.11.15;Лион;Сент-Этьен;3;0;31.10.15;Сент-Этьен;Реймс;3;0;25.10.15;ПСЖ;Сент-Этьен;4;1;17.10.15;Сент-Этьен;Газелек;2;0;04.10.15;Кан;Сент-Этьен;1;0;27.09.15;Сент-Этьен;Ницца;1;4;23.09.15;Труа;Сент-Этьен;0;1;08.11.15;Марсель;Ницца;0;1;01.11.15;Нант;Марсель;0;1;25.10.15;Лилль;Марсель;1;2;18.10.15;Марсель;Лорьян;1;1;04.10.15;ПСЖ;Марсель;2;1;27.09.15;Марсель;Анже;1;2;23.09.15;Тулуза;Марсель;1;1;Сент-Этьен;7;;13;7;1;5;17;17;24;23;23;22;21;20;19;Марсель;13;;13;4;3;6;18;14;19;19;18;15;15;15;15
2015-2016;14-й тур;Ренн;Бордо;2;2;Матч завершен 22 ноября 2015;Неизвестно;2,54;3,18;3,48;1,61;2,51;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;21.02.15;Ренн;Бордо;1;1;Лига 1 2014-2015;28.09.14;Бордо;Ренн;2;1;Лига 1 2013-2014;05.04.14;Бордо;Ренн;2;2;Лига 1 2013-2014;23.11.13;Ренн;Бордо;1;1;Лига 1 2012-2013;12.01.13;Ренн;Бордо;0;2;06.11.15;Анже;Ренн;0;2;30.10.15;Ренн;ПСЖ;0;1;24.10.15;Лорьян;Ренн;1;1;18.10.15;Ренн;Ницца;1;4;04.10.15;Монако;Ренн;1;1;26.09.15;Ренн;Труа;1;1;23.09.15;Газелек;Ренн;1;1;08.11.15;Бордо;Монако;3;1;31.10.15;Газелек;Бордо;2;0;25.10.15;Бордо;Труа;1;0;18.10.15;Бордо;Монпелье;0;0;04.10.15;Лорьян;Бордо;3;2;26.09.15;Бордо;Лион;3;1;23.09.15;Ницца;Бордо;6;1;Ренн;9;;13;5;5;3;17;14;23;22;20;20;19;19;17;Бордо;12;;13;4;5;4;17;19;20;19;19;17;15;15;15
2015-2016;14-й тур;Бастия;Газелек;1;2;Матч завершен 22 ноября 2015;Неизвестно;2,24;3,18;4,10;1,59;2,58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;07.11.15;Лилль;Бастия;1;1;31.10.15;Бастия;Кан;1;0;24.10.15;Монпелье;Бастия;2;0;17.10.15;Бастия;ПСЖ;0;2;03.10.15;Анже;Бастия;1;0;26.09.15;Бастия;Тулуза;3;0;23.09.15;Лион;Бастия;2;0;07.11.15;Реймс;Газелек;1;2;31.10.15;Газелек;Бордо;2;0;24.10.15;Газелек;Ницца;3;1;17.10.15;Сент-Этьен;Газелек;2;0;03.10.15;Газелек;Тулуза;2;2;26.09.15;Кан;Газелек;2;0;23.09.15;Газелек;Ренн;1;1;Бастия;17;;13;4;2;7;14;19;15;15;14;14;12;0;0;Газелек;18;;13;3;3;7;11;17;15;14;14;12;0;0;0
2015-2016;14-й тур;Кан;Анже;0;0;Матч завершен 22 ноября 2015;Неизвестно;1,99;3,31;5,20;1,57;2,63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;07.11.15;Кан;Генгам;2;1;31.10.15;Бастия;Кан;1;0;23.10.15;Кан;Нант;0;2;17.10.15;Реймс;Кан;0;1;04.10.15;Кан;Сент-Этьен;1;0;26.09.15;Кан;Газелек;2;0;23.09.15;Лорьян;Кан;2;0;06.11.15;Анже;Ренн;0;2;01.11.15;Монако;Анже;1;0;24.10.15;Анже;Генгам;0;0;17.10.15;Тулуза;Анже;1;2;03.10.15;Анже;Бастия;1;0;27.09.15;Марсель;Анже;1;2;22.09.15;Анже;Реймс;0;0;Кан;4;;13;8;0;5;14;14;38;25;24;24;23;22;22;Анже;6;;13;6;4;3;12;9;24;24;23;22;22;20;20
2015-2016;14-й тур;Генгам;Тулуза;2;0;Матч завершен 21 ноября 2015;Неизвестно;2,17;3,40;3,85;1,78;2,20;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;16.05.15;Генгам;Тулуза;2;1;Лига 1 2014-2015;20.12.14;Тулуза;Генгам;1;1;Лига 1 2013-2014;10.05.14;Генгам;Тулуза;2;0;Лига 1 2013-2014;21.12.13;Тулуза;Генгам;0;0;Лига 1 2003-2004;19.03.04;Тулуза;Генгам;0;0;07.11.15;Кан;Генгам;2;1;31.10.15;Генгам;Лорьян;2;2;24.10.15;Анже;Генгам;0;0;17.10.15;Генгам;Лилль;1;1;03.10.15;Труа;Генгам;0;1;27.09.15;Генгам;Монако;3;3;22.09.15;ПСЖ;Генгам;3;0;07.11.15;ПСЖ;Тулуза;5;0;31.10.15;Тулуза;Монпелье;1;1;23.10.15;Лион;Тулуза;3;0;17.10.15;Тулуза;Анже;1;2;03.10.15;Газелек;Тулуза;2;2;26.09.15;Бастия;Тулуза;3;0;23.09.15;Тулуза;Марсель;1;1;Генгам;12;;13;4;4;5;13;17;20;19;17;16;15;15;14;Тулуза;19;;13;1;6;6;12;26;0;0;0;9;4;0;0
2015-2016;14-й тур;Труа;Лилль;1;1;Матч завершен 21 ноября 2015;Неизвестно;3,85;3,20;2,30;1,63;2,66;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2012-2013;02.02.13;Лилль;Труа;1;1;Лига 1 2012-2013;15.09.12;Труа;Лилль;1;1;Лига 1 2006-2007;03.03.07;Лилль;Труа;4;0;Лига 1 2006-2007;14.10.06;Труа;Лилль;1;1;Лига 1 2005-2006;11.01.06;Труа;Лилль;1;0;07.11.15;Лорьян;Труа;4;1;31.10.15;Труа;Лион;0;1;25.10.15;Бордо;Труа;1;0;17.10.15;Нант;Труа;3;0;03.10.15;Труа;Генгам;0;1;26.09.15;Ренн;Труа;1;1;23.09.15;Труа;Сент-Этьен;0;1;07.11.15;Лилль;Бастия;1;1;01.11.15;Ницца;Лилль;0;0;25.10.15;Лилль;Марсель;1;2;17.10.15;Генгам;Лилль;1;1;02.10.15;Лилль;Монпелье;2;0;29.09.15;Лилль;Нант;0;1;25.09.15;Реймс;Лилль;1;0;Труа;20;;13;0;4;9;6;25;0;0;9;4;0;0;0;Лилль;16;;13;2;7;4;7;8;15;15;14;13;12;12;0
2015-2016;14-й тур;Монпелье;Реймс;3;1;Матч завершен 21 ноября 2015;Неизвестно;2,15;3,40;4,00;1,73;2,39;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;14.03.15;Монпелье;Реймс;3;1;Лига 1 2014-2015;25.10.14;Реймс;Монпелье;1;0;Лига 1 2013-2014;01.02.14;Реймс;Монпелье;2;4;Лига 1 2013-2014;14.09.13;Монпелье;Реймс;0;0;Лига 1 2012-2013;03.02.13;Монпелье;Реймс;3;1;07.11.15;Монпелье;Нант;2;1;31.10.15;Тулуза;Монпелье;1;1;24.10.15;Монпелье;Бастия;2;0;18.10.15;Бордо;Монпелье;0;0;02.10.15;Лилль;Монпелье;2;0;27.09.15;Монпелье;Лорьян;2;1;24.09.15;Монпелье;Монако;2;3;07.11.15;Реймс;Газелек;1;2;31.10.15;Сент-Этьен;Реймс;3;0;25.10.15;Реймс;Монако;0;1;17.10.15;Реймс;Кан;0;1;03.10.15;Лион;Реймс;1;0;25.09.15;Реймс;Лилль;1;0;22.09.15;Анже;Реймс;0;0;Монпелье;17;;13;3;3;7;11;16;15;14;13;12;12;0;0;Реймс;14;;13;4;3;6;12;14;17;16;15;15;14;13;12
2015-2016;14-й тур;Монако;Нант;1;0;Матч завершен 21 ноября 2015;Неизвестно;1,77;3,70;6,15;1,67;2,41;0;0;0;0;0;0;0;0;0;0;0;0;Лига 1 2014-2015;17.01.15;Монако;Нант;1;0;Лига 1 2014-2015;24.08.14;Нант;Монако;0;1;Лига 1 2013-2014;06.04.14;Монако;Нант;3;1;Лига 1 2013-2014;24.11.13;Нант;Монако;0;1;Лига 1 2008-2009;10.01.09;Монако;Нант;1;2;08.11.15;Бордо;Монако;3;1;01.11.15;Монако;Анже;1;0;25.10.15;Реймс;Монако;0;1;16.10.15;Монако;Лион;1;1;04.10.15;Монако;Ренн;1;1;27.09.15;Генгам;Монако;3;3;24.09.15;Монпелье;Монако;2;3;07.11.15;Монпелье;Нант;2;1;04.11.15;Ницца;Нант;1;2;01.11.15;Нант;Марсель;0;1;23.10.15;Кан;Нант;0;2;17.10.15;Нант;Труа;3;0;29.09.15;Лилль;Нант;0;1;26.09.15;Нант;ПСЖ;1;4;Монако;9;;13;5;5;3;17;18;22;20;20;20;19;17;16;Нант;10;;13;6;1;6;12;14;20;20;20;19;17;16;15
